625293.6344 5645876.561 2428.6714
625203.6344 5645966.561 2478.1243
625443.6344 5646116.561 2603.7632
625263.6344 5646236.561 2611.1143
625323.6344 5646416.561 2483.6008
625653.6344 5646236.561 2466.1868
625563.6344 5645966.561 2565.8579
625443.6344 5645906.561 2527.3223
625593.6344 5645936.561 2549.47
625533.6344 5645726.561 2403.5635
625803.6344 5645816.561 2532.6353
625773.6344 5645456.561 2434.2012
625983.6344 5645426.561 2474.3364
625773.6344 5645426.561 2424.2561
625683.6344 5645426.561 2381.7588
625503.6344 5645606.561 2329.7014
625473.6344 5645546.561 2291.8906
625653.6344 5645246.561 2315.6895
625743.6344 5645306.561 2368.595
625653.6344 5645216.561 2302.2756
625863.6344 5645216.561 2297.1382
625833.6344 5645066.561 2207.7017
626163.6344 5645276.561 2448.2837
625983.6344 5645396.561 2467.7598
626133.6344 5645636.561 2364.655
626343.6344 5645516.561 2310.1572
626193.6344 5645276.561 2455.1025
626373.6344 5645036.561 2464.6282
626403.6344 5645156.561 2491.4072
626403.6344 5645066.561 2476.6802
626883.6344 5645036.561 2391.552
626673.6344 5645216.561 2478.2944
626883.6344 5645066.561 2406.8403
626853.6344 5645216.561 2471.2454
626673.6344 5645606.561 2213.5942
626433.6344 5645306.561 2414.7144
626553.6344 5645696.561 2179.0112
626643.6344 5645756.561 2151.0137
626913.6344 5645576.561 2259.02
626883.6344 5645936.561 2055.4653
627063.6344 5645846.561 2128.1855
626943.6344 5645576.561 2260.3987
627363.6344 5645696.561 2156.0894
627063.6344 5645876.561 2116.7646
627453.6344 5645906.561 2054.0637
627123.6344 5646146.561 1997.551
626883.6344 5646296.561 2110.1104
626673.6344 5646146.561 2164.8118
626703.6344 5646416.561 2111.4365
626913.6344 5646326.561 2102.4822
626703.6344 5646446.561 2120.6387
626463.6344 5646356.561 2167.0005
626373.6344 5646596.561 2259.0947
626733.6344 5646686.561 2182.7271
627063.6344 5646566.561 2022.7201
627093.6344 5646566.561 2011.4165
627123.6344 5646446.561 2041.1796
627123.6344 5646416.561 2039.0654
627213.6344 5646236.561 1972.6346
626733.6344 5646716.561 2184.5613
626373.6344 5646626.561 2266.2495
626343.6344 5646866.561 2225.2769
626643.6344 5646956.561 2169.375
626643.6344 5646986.561 2176.9124
626523.6344 5647226.561 2308.6299
626553.6344 5647226.561 2297.5386
626883.6344 5647226.561 2117.5745
626913.6344 5647316.561 2185.4705
626943.6344 5647286.561 2164.1309
626913.6344 5647196.561 2095.9685
626883.6344 5647016.561 2111.4424
626943.6344 5647166.561 2078.5354
627003.6344 5647046.561 2047.145
627123.6344 5647586.561 2260.4399
627093.6344 5647586.561 2272.9971
627093.6344 5647706.561 2223.6675
626943.6344 5647616.561 2367.8813
627393.6344 5647616.561 2139.9614
627543.6344 5647646.561 2080.7573
627783.6344 5647496.561 1925.1018
627573.6344 5647676.561 2079.4026
628143.6344 5647826.561 1877.3646
628233.6344 5647766.561 1861.5261
626163.6344 5647046.561 2319.0015
625923.6344 5647256.561 2506.0996
625863.6344 5647496.561 2606.3921
625893.6344 5647226.561 2495.6516
625743.6344 5647136.561 2484.4275
625713.6344 5647136.561 2491.429
625653.6344 5647046.561 2465.2827
625713.6344 5646896.561 2352.0056
625383.6344 5646716.561 2392.4277
625503.6344 5646566.561 2379.9141
625593.6344 5646476.561 2425.1238
625713.6344 5646566.561 2331.3162
625683.6344 5646386.561 2442.0437
625683.6344 5646266.561 2449.9653
625803.6344 5646176.561 2408.1306
625713.6344 5645966.561 2495.231
625953.6344 5646146.561 2355.8071
625953.6344 5646176.561 2351.4907
626223.6344 5646236.561 2240.8101
625893.6344 5646386.561 2386.5283
626133.6344 5646566.561 2315.3052
626193.6344 5646596.561 2306.1567
626433.6344 5646356.561 2180.5393
626343.6344 5646596.561 2265.9233
626343.6344 5646626.561 2273.4683
626283.6344 5646776.561 2225.2617
626313.6344 5646806.561 2222.5149
626163.6344 5647016.561 2303.3232
625953.6344 5646746.561 2260.2776
626043.6344 5647016.561 2328.8628
625923.6344 5646986.561 2342.6724
625743.6344 5646596.561 2313.0735
625863.6344 5646536.561 2301.9216
625713.6344 5646386.561 2435.8503
625893.6344 5646416.561 2380.3066
626553.6344 5646086.561 2203.0938
626193.6344 5645936.561 2371.5955
626163.6344 5645936.561 2377.8579
626043.6344 5645876.561 2411.0061
626493.6344 5645726.561 2204.7842
626583.6344 5646116.561 2194.5122
626403.6344 5645306.561 2415.2222
626403.6344 5645186.561 2488.6235
626433.6344 5645186.561 2488.6997
625833.6344 5645036.561 2196.1968
625773.6344 5645336.561 2385.0825
625023.6344 5645786.561 2349.1775
625683.6344 5647856.561 2375.1089
625713.6344 5647916.561 2387.3259
625473.6344 5648096.561 2274.9685
625713.6344 5648156.561 2437.7366
625893.6344 5648246.561 2544.8835
625893.6344 5648216.561 2551.9722
625293.6344 5648756.561 2199.0657
626283.6344 5648456.561 2688.0979
626463.6344 5648126.561 2661.5317
626403.6344 5648006.561 2584.5068
626493.6344 5648096.561 2637.1208
626553.6344 5648006.561 2583.667
626583.6344 5647976.561 2566.6008
628083.6344 5648126.561 2004.651
628443.6344 5647706.561 1873.6311
628383.6344 5647646.561 1829.9504
628593.6344 5647526.561 1855.672
628833.6344 5647766.561 1885.2435
628743.6344 5647946.561 1894.101
627603.6344 5646566.561 1890.2216
627573.6344 5645066.561 2193.3848
627693.6344 5645036.561 2152.439
627603.6344 5645066.561 2176.1667
628053.6344 5645036.561 2102.1426
628053.6344 5645066.561 2088.4724
628053.6344 5645096.561 2076.7935
627873.6344 5645216.561 2003.0919
628053.6344 5645126.561 2060.4543
628203.6344 5645246.561 1956.9612
628053.6344 5645216.561 2022.8748
628143.6344 5645276.561 1969.4358
627963.6344 5645366.561 1942.0906
627963.6344 5645396.561 1940.0399
628713.6344 5646026.561 1752.0352
629013.6344 5646116.561 1696.9554
